aabits	dom neutr	aabits;aabitsaraamat;0	0
aadress	dom neutr	aadress;0	0
aadress	dom neutr	võrguaadress;aadress;0	0
aadress	dom neutr	aadress;0	0
aadress	dom neutr	aadress;0.125	0.25
aastane	dom neutr	iga-aastane;aastane;0	0
aastapäev	dom neutr	aastapäev;0	0
abi	dom pos	abi;abistamine;aitamine;abistus;0.5	0
abi	dom pos	kasu;abi;0.5	0
abi	dom pos	asetäitja;abi;0.125	0
abielu	vastuolu	abielu;0	0
abielupaar	vastuolu	abielupaar;abikaasad;0	0
abikaasa	vastuolu	abikaasa;naine;abielunaine;0	0
abikaasa	vastuolu	abikaasa;kaasa;0	0
abikaasa	vastuolu	mees;abikaasa;abielumees;0	0
abiline	dom pos	assistent;abiline;assisteerija;0	0
abiline	dom pos	abiline;vaataja;0	0
abivalmis	dom pos	abivalmis;vastutulelik;abistav;toetav;0.25	0
administraator	dom neutr	haldur;administraator;0	0
administraator	dom neutr	superviisor;haldur;administraator;0	0
aed	dom neutr	aed;tarastus;0	0
aedvili	dom neutr	aedvili;0	0
aeg	dom neutr	aeg;tempus;0	0
aeg	dom neutr	epohh;ajastu;aeg;ajajärk;0	0
aeg	dom neutr	aeg;0	0
aeglane	dom neg	aeglane;0	0
aeglane	dom neg	aeglane;pikaldane;pikatoimeline;flegmaatiline;0.625	0
aeroobika	dom neutr	aeroobika;sportaeroobika;0	0
ahi	dom neutr	ahi;0	0
aiandus	dom neutr	aiandus;0	0
aim	dom neutr	aimus;aimdus;aim;eelaimus;aimamine;0	0
aine	dom neutr	aine;mateeria;ollus;0	0
aine	dom neutr	koostisosa;koostisaine;aine;ingredient;0	0
ainuke	dom neutr	üksik;ainus;ainuke;üksainus;ainsam;ainuline;ainukordne;haruldane;0	0
ainuke	dom neutr	ainus;ainuke;välistav;0	0.75
ainus	dom neutr	üksik;ainus;ainuke;üksainus;ainsam;ainuline;ainukordne;haruldane;0	0
ainus	dom neutr	ainus;ainuke;välistav;0	0.75
aitama	dom pos	jätkuma;piisama;jaguma;aitama;mõikama;avitama;küündima;0	0.5
aitäh	dom pos	tänusõna;tänamissõna;aitüma;aituma;aitäh;0.125	0
ajakiri	dom neutr	ajakiri;0	0
ajakirjandus	dom neutr	ajakirjandus;press;0	0
ajakirjanik	dom neutr	ajakirjanik;žurnalist;0	0
ajaleht	dom neutr	ajaleht;leht;0	0
ajaloolane	dom neutr	ajaloolane;ajaloouurija;0	0
ajalooline	dom neutr	ajalooline;0	0
ajalugu	dom neutr	ajalugu;0	0
ajalugu	dom neutr	ajalugu;0	0
ajalugu	dom neutr	ajalugu;ajalooteadus;0	0
ajama	dom neutr	ajama;0	0
ajama	dom neutr	ajama;0	0
ajama	dom neutr	ajama;0	0
ajama	dom neutr	ajama;0	0
ajama	dom neutr	ajama;0.125	0
ajama	dom neutr	ajama;raseerima;epileerima;0	0
ajastu	dom neutr	ajastu;ajajärk;epohh;0	0
ajastu	dom neutr	epohh;ajastu;aeg;ajajärk;0	0
ajastu	dom neutr	ajastu;0	0
ajavahemik	dom neutr	intervall;vahemik;ajavahemik;0.5	0
ajavahemik	dom neutr	ajavahemik;periood;0.125	0.125
aju	dom neutr	aju;peaaju;0	0
aju	dom neutr	aju;mõistus;pea;nutt;nupp;0.25	0
aju	dom neutr	tark;tarkpea;nupumees;aju;0.375	0
aju	dom neutr	aju;0	0
aju	dom neutr	aju;0.125	0
ajutine	dom neutr	ajutine;0.5	0.125
aken	dom neutr	aken;0	0
aken	dom neutr	aken;0.125	0.125
akt	dom neutr	tegu;toiming;akt;inimtegevus;0	0
akt	dom neutr	aktimaal;akt;0	0
akt	dom neutr	akt;0	0
akt	dom neutr	toimik;akt;0	0
aktiivne	dom pos	intensiivne;aktiivne;äge;0.375	0.375
aktiivne	dom pos	aktiivne;energiline;elav;0	0
aktiivne	dom pos	aktiivne;vilgas;reibas;0.5	0.125
aktiivne	dom pos	aktiivne;mõjuv;toimiv;0.375	0.5
aktiivne	dom pos	aktiivne;tegev;0	0
aktiivsus	dom pos	aktiivsus;tegutsemisind;0.125	0
aku	dom neutr	aku;akumulaator;0	0
aku	dom neutr	autoaku;aku;0	0
ala	dom neutr	alalõpmata;ala;alalõpmatult;0.125	0
ala	dom neutr	ala;piirkond;0	0
ala	dom neutr	pind;pindala;ala;0	0
ala	dom neutr	ala;0	0
ala	dom neutr	ala;0	0
alaline	dom neutr	alaline;regulaar-;tegev-;0	0.625
alaline	dom neutr	alaline;regulaarne;püsi-;0	0
alaline	dom neutr	alaline;0	0
alandama	dom neg	alandama;degradeerima;0	0.375
alarm	vastuolu	alarm;häire;0	0
album	dom neutr	album;0	0
album	dom neutr	album;0	0
album	dom neutr	album;0	0
album	dom neutr	album;0	0
algaja	vastuolu	algaja;0	0
algatama	vastuolu	kergitama;algatama;tõstatama;0	0
algatus	vastuolu	kergitamine;algatamine;tõstatamine;kergitus;algatus;0	0
algkool	dom neutr	algkool;0	0
algus	vastuolu	algus;alg;0.125	0
alkoholivaba	vastuolu	alkoholivaba;0	0
alkohoolik	dom neg	joodik;alkohoolik;joomar;napsitaja;purjutaja;joomakaru;joomakõri;joomahaige;topsisõber;napsisõber;napsiarmastaja;lakkekauss;lakard;lakkekrants;pudelipaikaja;kõri;joomakoer;joomakrants;parm;0.125	0
allikas	dom neutr	päritolu;lähtekoht;allikas;provenients;0	0
allikas	dom neutr	allikas;läte;0	0
allikas	dom neutr	allikas;0	0
allkiri	dom neutr	allkiri;0	0
alluma	dom neutr	alluma;kuuletuma;alistuma;0.375	0.125
alluma	dom neutr	alluma;0	0
alluma	dom neutr	kuuletuma;kuulama;alluma;sõna kuulama;0.375	0.125
allutama	vastuolu	allutama;alistama;0	0
allutama	vastuolu	allutama;subordineerima;kuuletuma panema;0.375	0.125
allutama	vastuolu	allutama;anastama;hõivama;okupeerima;0	0
alumine	dom neutr	alumine;ala-;allpoolne;allpool olev;0	0
alumine	dom neutr	alumine;põhimine;0	0
alune	dom neutr	alune;0	0
alune	dom neutr	alune;0	0
alus	dom neutr	laev;alus;0	0
alus	dom neutr	pind;alus;põhi;0	0
alus	dom neutr	alus;0	0
alus	dom neutr	alus;subjekt;0	0
alus	dom neutr	alusvärv;alus;0	0
alus	dom neutr	pjedestaal;postament;alus;0	0
alus	dom neutr	pookealus;alus;0	0
aluspesu	dom neutr	aluspesu;alusrõivad;ihupesu;pesu;alusrõivas;0	0
aluspüksid	dom neutr	aluspüksid;alukad;püksikud;trussikud;trusbad;0	0.125
amet	dom neutr	elukutse;amet;professioon;kutse;0.125	0
ametlik	dom neutr	ametlik;ofitsiaalne;0	0
ametnik	dom neutr	ametnik;ametiisik;ametimees;0	0
analüüs	dom neutr	analüüs;eritlus;eritelu;0	0
andekas	dom pos	andekas;võimekas;talendikas;anderikas;0.5	0
andma	vastuolu	tekitama;andma;0	0.125
andma	vastuolu	esitama;andma;0	0
andma	vastuolu	andma;korraldama;0.125	0
andmed	dom neutr	andmed;andmekogu;0	0
andmed	dom neutr	andmestik;andmed;0	0
andmed	dom neutr	andmed;0	0
ankeet	dom neutr	ankeet;küsitlusleht;0	0
annus	dom neutr	annus;doos;0	0
ansambel	dom neutr	ansambel;0	0
ansambel	dom neutr	ansambel;0	0
appi	vastuolu	appi;abiks;0.5	0
aprill	dom neutr	aprill;jürikuu;aprillikuu;mahlakuu;0	0
apteek	dom neutr	apteek;rohupood;rohukauplus;ofitsiin;0	0
apteek	dom neutr	apteek;0	0
arendama	vastuolu	arendama;0	0
areng	dom pos	areng;arenemine;0	0
arg	dom neg	arg;kartlik;arglik;pelglik;0	0.5
arg	dom neg	häbelik;arglik;kohmetu;uje;arg;kartlik;pelglik;0.375	0.125
arg	dom neg	argus;kartlikkus;arglikkus;pelglikkus;araveresus;arg;0	0
argument	vastuolu	argument;põhjend;0	0
argument	vastuolu	sõltumatu muutuja;argument;0	0
arhiiv	dom neutr	arhiiv;arhiivifond;0	0
arhiiv	dom neutr	arhiivifail;arhiiv;0	0
armas	dom pos	armas;kallis;armastatud;0.875	0
armas	dom pos	armastusväärne;heasoovlik;soe;armas;kena;0.5	0
armas	dom pos	armas;armsake;armsakene;0.625	0
armastama	dom pos	armastama;eelistama;0.875	0
armastama	dom pos	armastama;armatsema;0	0
armastus	dom pos	armastus;armastamine;lembimine;0.625	0
armastus	dom pos	meeldumus;armastus;ihalus;lemb;lemme;0.5	0
armee	dom neutr	sõjavägi;armee;relvajõud;vägi;0	0
armee	dom neutr	armee;0	0
armee	dom neutr	armee;malev;0	0
armuke	dom neg	armsam;kallim;armastatu;armuke;0	0
armuma	dom pos	armuma;lembuma;0.375	0
arst	vastuolu	arst;doktor;0	0
artikkel	dom neutr	artikkel;kaubaartikkel;0	0
artikkel	dom neutr	artikkel;0	0
aru	dom pos	mõistus;aru;arusaamine;intellekt;0.25	0
aru	dom pos	intelligentsus;taibukus;arukus;tarkus;intelligents;taiplikkus;umu;aru;0.5	0
aru	dom pos	aru;aruniit;arurohumaa;0.25	0
aruanne	dom neutr	aruanne;0	0
arukas	dom pos	tark;arukas;intelligentne;0.5	0
arukas	dom pos	ratsionaalne;kaine;mõistuslik;mõistuspärane;arukas;0	0
arusaam	dom neutr	käsitus;kontseptsioon;arusaam;tõdemus;0	0
arusaam	dom neutr	mõiste;arusaam;kontsept;0	0
arusaamatu	dom neg	arusaamatu;mõistetamatu;käsitamatu;arusaadamatu;seletamatu;tabamatu;0.25	0.625
arutelu	vastuolu	arutelu;diskussioon;mõttevahetus;arutamine;0	0
arutlus	dom pos	arutus;arutamine;arutlus;0	0
arv	dom neutr	arv;hulk;0	0.375
arv	dom neutr	arv;nuumerus;0	0
arvama	dom neutr	arvama;arvestama;arvesse võtma;0	0
arvama	dom neutr	arvama;ära arvama;mõistatama;0.375	0
arvama	dom neutr	eeldama;arvama;tõenäoliseks pidama;oletama;0	0.375
arvama	dom neutr	kartma;oletama;arvama;pelgama;0.125	0.625
arvamus	dom neutr	arvamus;hinnang;hoiak;vaade;0.25	0
arvamus	dom neutr	oletus;hüpotees;arvamus;0	0
arve	vastuolu	arve;0	0
arve	vastuolu	arve;0	0
arve	vastuolu	arvestus;arve;arvepidamine;arvestamine;rehnung;rehkendus;rehknung;rehknut;rehnutt;rehnuk;0	0
arvestama	vastuolu	arvama;arvestama;arvesse võtma;0	0
arvestama	vastuolu	arvestama;arvesse võtma;silmas pidama;0.125	0
arvestama	vastuolu	arvestama;arvutama;rehkendama;0	0
arvestama	vastuolu	arvet pidama;arvestama;arvestust pidama;0	0
arvestus	dom neutr	arvestus;arve;arvepidamine;arvestamine;rehnung;rehkendus;rehknung;rehknut;rehnutt;rehnuk;0	0
arvestus	dom neutr	arvestus;kaalutlus;ettemõtlemine;0.125	0
arvestus	dom neutr	arvestus;kalkulatsioon;arvutlus;0	0
arvestus	dom neutr	arvestus;0	0
arvutama	dom neutr	arvestama;arvutama;rehkendama;0	0
arvuti	dom neutr	arvuti;arvutusmasin;0	0
arvuti	dom neutr	klahvarvuti;kalkulaator;taskuarvuti;lauaarvuti;arvuti;0	0
ase	dom neutr	voodi;säng;ase;0	0
asetama	dom neutr	asetama;kleepima;0	0
asetäitja	dom neutr	asetäitja;abi;0.125	0
asetäitja	dom neutr	asendaja;asetäitja;asemik;0	0
asi	dom neutr	ettevõtmine;ülesanne;toimetus;asi;projekt;0	0
asi	dom neutr	asi;tehisasi;artefakt;0	0
asi	dom neutr	asi;0	0
asi	dom neutr	objekt;asi;0	0
asi	dom neutr	tühi-tähi;värk;asjandus;asi;asjad;värgendus;0	0
asjaolu	dom neutr	asjalugu;asjaolu;asjakäik;0	0
asjaosaline	dom neutr	asjaosaline;0	0
asjatundja	dom pos	ekspert;asjatundja;spetsialist;0	0
aste	dom neutr	aste;0	0
aste	dom neutr	aste;0	0
aste	dom neutr	aste;paine;0	0
asukoht	dom neutr	asukoht;koht;asupaik;0	0
asuma	dom neutr	olema;asetsema;asuma;paiknema;asenema;kükitama;0	0
asuma	dom neutr	hakkama;asuma;0	0
asutama	dom neutr	moodustama;asutama;organiseerima;looma;0	0
au	dom pos	au;0.125	0
au	dom pos	au;0.75	0
august	dom neutr	august;lõikuskuu;augustikuu;põimukuu;rukkikuu;0	0
auhind	dom pos	auhind;preemia;0	0
auk	vastuolu	ava;auk;avaus;0.125	0
auk	vastuolu	auk;mulk;ava;0	0
auk	vastuolu	rebend;auk;0	0
aus	dom pos	aus;ausameelne;0.5	0
autojuht	dom neutr	autojuht;roolikeeraja;0	0
autojuht	dom neutr	autojuht;0	0
automaat	dom neutr	automaat;püstolkuulipilduja;automaatpüss;0	0
automaat	dom neutr	automaat;masin;0	0
automaat	dom neutr	automaat;0	0
autor	dom neutr	autor;0	0
avaldama	dom neutr	välja andma;publitseerima;kirjastama;üllitama;ära trükkima;avaldama;ilmutama;0	0
avaldama	dom neutr	avaldama;0	0
avalduma	dom neutr	avalduma;esile kerkima;esile tulema;ilmnema;ilmuma;manifesteeruma;0	0
avalduma	dom neutr	väljenduma;avalduma;ilmsiks tulema;0	0
avaldus	dom neutr	avaldus;väljendus;ilming;avaldumine;ekspressioon;väljendamine;0	0
avaldus	dom neutr	deklaratsioon;avaldus;läkitus;pöördumine;0	0
avaldus	dom neutr	avaldus;sooviavaldus;0	0
avalik	dom neutr	avalik;0	0.125
avalik	dom neutr	avalik;0.25	0
avama	vastuolu	avama;sisse juhatama;introdutseerima;0	0
avama	vastuolu	avama;0	0
avama	vastuolu	avama;lahti mõtestama;0	0
avama	vastuolu	avama;0	0
avar	dom pos	ruumikas;avar;0	0
avar	dom pos	lai;avar;0	0
avarii	dom neg	avarii;õnnetus;õnnetusjuhtum;0	0.75
avarii	dom neg	avarii;0.125	0.625
baar	vastuolu	baar;0	0
baar	vastuolu	õllebaar;baar;0	0
baas	dom neutr	baas;põhi;0	0
baas	dom neutr	baas;0	0
baas	dom neutr	sõjaväebaas;baas;0	0
baas	dom neutr	baas;0	0
baas	dom neutr	baas;0	0
ballett	vastuolu	ballett;0	0
bassein	dom neutr	bassein;0	0
bassein	dom neutr	bassein;0	0
beebi	dom pos	imik;vastsündinu;titt;tita;beebi;rinnalaps;maailmakodanik;0	0
bensiin	dom neutr	bensiin;pents;0	0
bensiinijaam	dom neutr	tankla;bensiinijaam;0.25	0
bioloogia	dom neutr	bioloogia;0	0
blond	dom neutr	blond;heledajuukseline;heledapäine;hele;0	0
blond	dom neutr	blondiin;blond;0	0
brikett	dom neutr	brikett;0	0
britt	dom neutr	britt;britlane;0	0
broiler	dom neutr	broiler;0	0
brünett	dom neutr	brünett;0	0
buss	dom neutr	buss;autobuss;omnibuss;0	0
bussijaam	dom neutr	bussijaam;autobussijaam;0	0
bussijuht	dom neutr	bussijuht;0	0
bussipeatus	dom neutr	bussipeatus;0	0
bussipilet	dom neutr	bussipilet;0.5	0
defitsiit	dom neg	puudus;vaegus;nappus;defitsiit;puudujääk;0.125	0.125
defitsiit	dom neg	defitsiit;defitsiitkaup;0	0
demokraatia	dom pos	demokraatia;rahvavõim;0	0
demokraatlik	dom pos	demokraatlik;0.625	0.25
detail	dom neutr	detail;peensus;pisiasi;üksikasi;0	0
detsember	dom neutr	detsember;jõulukuu;detsembrikuu;0	0
dialoog	dom neutr	dialoog;kahekõne;0.25	0
dialoog	dom neutr	dialoog;0	0.125
diivan	dom neutr	diivan;sohva;0	0
diivan	dom neutr	diivan;0	0
diivan	dom neutr	diivan;0	0
diplom	dom pos	diplom;0	0
diplomaat	dom neutr	diplomaat;0	0
diplomaatiline	dom pos	diplomaatiline;0	0
direktor	dom neutr	direktor;0	0
dirigent	dom neutr	dirigent;dirigeerija;0	0
disainer	dom neutr	disainer;sisekujundaja;kujundaja;disainija;0	0
diskussioon	dom neutr	arutelu;diskussioon;mõttevahetus;arutamine;0	0
diskussioon	dom neutr	diskussioon;väitlus;0	0
distants	dom neutr	distants;vahemaa;kaugus;vahekaugus;vahe;0	0
distants	dom neutr	distants;0	0
distants	dom neutr	distants;vahemaa;0	0.125
doktor	dom neutr	arst;doktor;0	0
doktor	dom neutr	doktor;0	0
dokument	dom neutr	dokument;0	0
dokument	dom neutr	paber;dokument;0	0
dokument	dom neutr	tekstifail;dokument;0	0
dokument	dom neutr	dokument;0	0
dollar	dom neutr	dollar;0	0
draama	vastuolu	näidend;draama;näitetükk;lavatükk;0	0
draama	vastuolu	draama;dramaatika;näitekirjandus;0	0
draama	vastuolu	draama;0.75	0
draama	vastuolu	draama;0	0
draama	vastuolu	draama;0	0
dress	dom neutr	dress;0	0
dušš	dom neutr	dušš;dušiotsik;dušipea;0	0
ebameeldiv	dom neg	ebameeldiv;ebasümpaatne;antipaatne;vastumeelne;0.125	0.625
ebameeldiv	dom neg	vastumeelne;vastik;vastukarva;vastumeelt;ebameeldiv;antipaatne;ebasümpaatne;0	0.625
ebameeldiv	dom neg	kakofooniline;ebakõlaline;ebameeldiv;0	0.625
ebamugav	dom neg	halb;ebamugav;0	0.75
ebamugav	dom neg	ebamugav;0.125	0.75
ebamugav	dom neg	ebamugav;halb;mugavuseta;0	0.625
ebamugav	dom neg	piinlik;ebamugav;plass;0	0.75
ebaoluline	dom neg	ebaoluline;tähtsusetu;0.375	0.5
ebaoluline	dom neg	asjakohatu;ebaoluline;0	0.625
ebaseaduslik	dom neg	illegaalne;ebaseaduslik;keelatud;seadusvastane;keelualune;keelustatud;0	0
ebaseaduslik	dom neg	omavoliline;isevaldne;ebaseaduslik;loata;0	0.125
ebaseaduslik	dom neg	õigusvastane;õigustamatu;ebaseaduslik;0	0.625
ebaõnnestuma	dom neg	ebaõnnestuma;luhtuma;nurjuma;äparduma;viltu vedama;liiva jooksma;liivale jooksma;põhja kõrbema;põhja põlema;rappa jooksma;rappa minema;tühja jooksma;perse minema;persse minema;aia taha minema;äpardama;0	0
edastama	dom neutr	edasi toimetama;edastama;edasi andma;0	0
edu	dom pos	menu;edu;kordaminek;0.5	0
edu	dom pos	progress;edenemine;edu;edasiminek;edendus;0	0
edu	dom pos	edu;0.625	0
edukas	dom pos	edukas;0.5	0
edukas	dom pos	edukas;tulemusrikas;saavutusterohke;saavutusrikas;0.625	0
edukas	dom pos	õnnestunud;edukas;kordaläinud;0.625	0
eeldama	dom neutr	eeldama;0.125	0
eeldama	dom neutr	eeldama;arvama;tõenäoliseks pidama;oletama;0	0.375
eeldus	dom neutr	tingimus;eeldus;eeltingimus;0	0
eeldus	dom neutr	eeldus;premiss;0	0
eelis	dom pos	paremus;eelis;edemus;eemus;0.625	0
eelistama	vastuolu	armastama;eelistama;0.875	0
eelistama	vastuolu	eelistama;paremaks pidama;0.875	0
eelistus	dom pos	eelistus;soosing;0.75	0.125
eelmine	dom neutr	eelmine;eelnenud;0	0
eeskiri	dom neutr	eeskiri;ettekirjutus;diktaat;0	0
eeskuju	dom pos	eeskuju;mall;0.125	0
eesnimi	dom neutr	eesnimi;ristinimi;0	0
eestlane	dom pos	eestlane;0	0
efekt	vastuolu	efekt;impressioon;efektitsemine;0	0.25
efekt	vastuolu	efekt;tagajärg;tulemus;0	0
efekt	vastuolu	efekt;0	0.125
ehitaja	dom neutr	ehitaja;ehitustööline;ehitusmees;0	0
ehitaja	dom neutr	ehitaja;0	0
ehitis	dom neutr	hoone;maja;ehitis;0	0
ehitus	dom neutr	ehitamine;ehitus;ehitustöö;0	0
ehitus	dom neutr	ehitus;ehitusteadus;ehitamine;ehitustehnika;0	0
ehitusmaterjal	dom neutr	ehitusmaterjal;0	0
ehitustöö	dom neutr	ehitamine;ehitus;ehitustöö;0	0
ekraan	dom neutr	ekraan;0	0
ekraan	dom neutr	ekraan;projektsioonipind;0	0
ekraan	dom neutr	kinoekraan;kinolina;ekraan;0	0
eksima	dom neg	eksima;viga tegema;mööda panema;viltu laskma;mööda laskma;0	0.25
eksisteerima	dom neutr	töötama;eksisteerima;tegutsema;0	0
ekskursioon	vastuolu	ekskursioon;0.25	0
ekspert	dom pos	ekspert;asjatundja;spetsialist;0	0
ekspress	vastuolu	kiirrong;ekspress;ekspressrong;0	0
elama	dom neutr	elama;0	0
elama	dom neutr	elama;elatuma;toituma;ära elama;0	0
elamisluba	vastuolu	elamisluba;0	0
elamu	dom neutr	maja;elumaja;elamu;eluhoone;eluase;0	0
elanik	dom neutr	elanik;asukas;0	0
elanikkond	dom neutr	elanikkond;rahvastik;populatsioon;elanikud;0	0
elekter	dom neutr	elekter;elektrienergia;0	0
elekter	dom neutr	elekter;0	0
elektrijaam	dom neutr	elektrijaam;0	0
elektrik	dom neutr	elektrik;elektrimontöör;0	0
elektripliit	dom neutr	elektripliit;0	0
elu	vastuolu	elu;0	0
elu	vastuolu	elu;0	0
elu	vastuolu	hing;eluvaim;elujõud;elu;0	0
elu	vastuolu	elu;0	0
elukindlustus	vastuolu	elukindlustus;0	0
elukoht	dom neutr	elukoht;0	0
elukutse	dom neutr	elukutse;amet;professioon;kutse;0.125	0
eluohtlik	dom neg	kaelamurdev;eluohtlik;0	0
eluruum	dom neutr	eluase;elamispind;eluruum;0	0
elus	dom pos	elus;elav;0.375	0
elus	dom pos	elus;0	0
elutuba	dom neutr	elutuba;puhkeruum;puhketuba;0	0
eluviis	dom neutr	elulaad;elustiil;elukorraldus;eluviis;elamisviis;0	0
ema	dom pos	ema;0	0
ema	dom pos	ema;0	0
ema	dom pos	kuninganna;ema;0	0
emakeel	dom pos	emakeel;0	0
emane	dom neutr	emane;0	0
emane	dom neutr	emane;0	0
emme	dom pos	emme;emm;memm;mamma;muti;eit;emps;mamps;0	0
emotsionaalne	vastuolu	emotsionaalne;tundeline;0.375	0
emotsionaalne	vastuolu	afektiivne;tundmuslik;tundepaisutatud;emotsionaalne;0.5	0.25
emotsioon	vastuolu	emotsioon;tundmus;tundeelamus;tunne;0.625	0
enam	dom neutr	enam;0	0.25
energia	vastuolu	energia;tarmukus;0.375	0
energiline	dom pos	aktiivne;energiline;elav;0	0
energiline	dom pos	elav;energiline;elavaloomuline;0.5	0
enesetunne	dom neutr	enesetunne;0	0
enne	dom neutr	enne;ennist;ennest;0	0
enne	dom neutr	enne;ennemalt;0	0
enne	dom neutr	enne;eelnevalt;0	0
enne	dom neutr	enne;0.125	0
enne	dom neutr	enne;ettetähendus;ennustav märk;0	0
ennustama	dom neutr	ennustama;prognoosima;0	0
eraisik	dom neutr	eraisik;tsiviilisik;tsivilist;0	0.25
erakorraline	vastuolu	erakorraline;mittekorraline;ekstraordinaarne;ebatavaline;eri-;ekstra-;0.625	0
erakorraline	vastuolu	erakorraline;häda-;ootamatu;0.125	0.375
eraldama	dom neutr	lahutama;eraldama;isoleerima;ära lõikama;läbi lõikama;0	0
eramaja	dom neutr	eramu;eramaja;individuaalelamu;üksikelamu;0	0
erand	dom neutr	erand;abnormsus;0	0.625
erand	dom neutr	erand;erandolek;erandolukord;0	0.625
erapooletu	dom neutr	objektiivne;erapooletu;neutraalne;0.375	0.375
erapooletu	dom neutr	erapooletu;õiglane;0.5	0.125
erapooletu	dom neutr	sõltumatu;erapooletu;0	0.625
erastama	dom neutr	erastama;privatiseerima;0	0
eriala	dom neutr	eriala;spetsialiteet;0	0
eriline	dom pos	erandlik;erand-;ainu-;eriline;eri-;üksik;0.25	0
eriline	dom pos	eriline;spetsiaalne;spetsiaal-;eri-;ekstra;0	0
eriline	dom pos	eriline;isepärane;eripärane;0.125	0
erinevus	dom neutr	erinevus;vahe;erisugusus;erisus;lõhe;lahknevus;0.25	0.625
eripära	vastuolu	eripära;originaalsus;omapära;omapärasus;isepärasus;erilaad;0	0.625
eripära	vastuolu	spetsiifika;eripära;erisus;eriomadus;0.25	0
ese	dom neutr	ese;0	0
esialgne	dom neutr	algne;esialgne;0	0
esialgne	dom neutr	esialgne;algeline;lõpetamata;visandlik;mittelõplik;0	0.375
esietenduma	vastuolu	esietenduma;0	0
esik	dom neutr	esik;eeskoda;eesruum;eestuba;esine;vöörus;vöörkoda;0	0
esik	dom neutr	esik;0	0
esik	dom neutr	esiklaps;esmasündinu;esisündinu;esmik;esik;0	0
esiklaas	dom neutr	tuuleklaas;esiklaas;esiaken;0	0
esikoht	dom pos	esikoht;esimene koht;0	0
esimene	vastuolu	esimene;0	0
esimene	vastuolu	esimene;I;1.;0	0
esindaja	dom neutr	esindaja;eestkõneleja;representant;0	0
esindama	dom neutr	esindama;0	0
esinema	dom neutr	esinema;0	0
esinema	dom neutr	esinema;0	0
esitama	dom neutr	esitama;andma;0	0
esitlema	dom neutr	tutvustama;tuttavaks tegema;esitlema;0	0
esmaabi	dom pos	esmaabi;0.125	0
esmane	dom neutr	esmane;primaarne;esmatähtis;0.5	0.125
esmane	dom neutr	basaalne;esmane;0.75	0.25
esmaspäev	dom neutr	esmaspäev;E;0	0
etapp	dom neutr	etapp;arenguetapp;arenemisetapp;arengujärk;faas;arengufaas;arenemisfaas;järk;periood;0	0
etapp	dom neutr	etapp;0	0
etapp	dom neutr	etapp;0	0
etendus	dom neutr	etendus;vaatemäng;šõu;0.125	0
ettekandja	dom neutr	kelner;ettekandja;oober;0	0
ettekanne	dom neutr	ettekanne;esitus;0	0
ettekanne	dom neutr	kõne;sõnavõtt;ettekanne;0	0
ettepanek	vastuolu	ettepanek;0	0
ettepanek	vastuolu	ettepanek;pakkumine;0	0
ettevaatlik	vastuolu	ettevaatlik;alalhoidlik;hoolikas;0.5	0
ettevaatlik	vastuolu	ettevaatlik;kartlik;hoidlik;tähelepanelik;valvas;0.75	0
ettevõte	dom neutr	ettevõte;käitis;0	0
ettevõte	dom neutr	üritus;ettevõte;ettevõtmine;0.375	0.25
ettevõtja	dom neutr	ettevõtja;0	0
ettevõtlus	vastuolu	ettevõtlus;0.375	0.25
euro	dom neutr	euro;0	0
fakt	dom neutr	fakt;tõik;tõsiasi;0	0
festival	dom pos	festival;pidustus;0	0
film	dom neutr	film;0	0
film	dom neutr	film;filmilavastus;kinematograafiateos;ekraaniteos;0	0
filmima	dom neutr	filmima;0	0
filosoofia	dom neutr	õpetus;doktriin;filosoofia;0	0
filosoofia	dom neutr	filosoofia;mõtteteadus;0.125	0
filosoofia	dom neutr	elutarkus;elukogemused;filosoofia;0	0
filosoofia	dom neutr	filosoofia;0	0
finantseerima	vastuolu	finantseerima;rahastama;0	0
firma	dom neutr	firma;äri;0	0
fond	dom neutr	fond;0	0
foto	dom neutr	foto;ülesvõte;päevapilt;pilt;0	0
fotoaparaat	dom neutr	fotoaparaat;fotokas;0	0
fotograaf	dom neutr	fotograaf;pildistaja;päevapiltnik;ülesvõtja;fotografeerija;0	0
funktsioon	dom neutr	funktsioon;0	0
funktsioon	dom neutr	alamprogramm;rutiin;standardprogramm;protseduur;funktsioon;0	0
föön	dom neutr	föön;0	0
föön	dom neutr	föön;0	0
füüsiline	dom neutr	kehaline;ihu-;ihuline;ihulik;füüsiline;kehalik;lihalik;keha-;somaatiline;0	0
füüsiline	dom neutr	füüsiline;0	0
gaas	dom neutr	gaasipedaal;gaas;0	0
gaasipliit	dom neutr	gaasipliit;0	0
galerii	dom neutr	galerii;0	0
galerii	dom neutr	galerii;deambulatoorium;0	0
galerii	dom neutr	galerii;0	0
galerii	dom neutr	galerii;0	0
galerii	dom neutr	galerii;0	0
galerii	dom neutr	empoor;galerii;väär;0	0
galerii	dom neutr	galerii;0	0
garaaž	dom neutr	garaaž;autokuur;0	0
garantii	vastuolu	kindlustus;tagatis;garantii;0	0
garderoob	dom neutr	riidehoid;rõivistu;garderoob;riietusruum;riidehoiuruum;0	0
garderoob	dom neutr	garderoob;0	0
garderoob	dom neutr	garderoob;0	0
garderoob	dom neutr	garderoob;0	0
giid	dom neutr	giid;reisijuht;ekskursioonijuht;0	0
